mysql,service_directory,organization,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,organization,name,1,varchar,65535,,service_directory,,
mysql,service_directory,organization,alternate_name,2,varchar,65535,,service_directory,,
mysql,service_directory,organization,description,3,varchar,65535,,service_directory,,
mysql,service_directory,organization,email,4,varchar,65535,,service_directory,,
mysql,service_directory,organization,url,5,varchar,65535,,service_directory,,
mysql,service_directory,organization,tax_status,6,varchar,65535,,service_directory,,
mysql,service_directory,organization,tax_id,7,varchar,65535,,service_directory,,
mysql,service_directory,organization,year_incorporated,8,datetime,,,service_directory,,
mysql,service_directory,organization,legal_status,9,varchar,65535,,service_directory,,
mysql,service_directory,organization,logo,10,varchar,65535,,service_directory,,
mysql,service_directory,organization,uri,11,varchar,65535,,service_directory,,
mysql,service_directory,organization,assured_date,12,datetime,,,service_directory,,
mysql,service_directory,identifier,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,identifier,organization_id,1,varchar,1536,FOREIGN KEY,service_directory,organization,id
mysql,service_directory,identifier,service_area_id,2,varchar,1536,FOREIGN KEY,service_directory,service_area,id
mysql,service_directory,identifier,identification_body,3,varchar,65535,,service_directory,,
mysql,service_directory,identifier,register,4,varchar,65535,,service_directory,,
mysql,service_directory,identifier,identifier,5,varchar,65535,,service_directory,,
mysql,service_directory,identifier,uri,6,varchar,65535,,service_directory,,
mysql,service_directory,program,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,program,organization_id,1,varchar,1536,FOREIGN KEY,service_directory,organization,id
mysql,service_directory,program,name,2,varchar,65535,,service_directory,,
mysql,service_directory,program,alternate_name,3,varchar,65535,,service_directory,,
mysql,service_directory,service,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,service,organization_id,1,varchar,1536,FOREIGN KEY,service_directory,organization,id
mysql,service_directory,service,program_id,2,varchar,1536,FOREIGN KEY,service_directory,program,id
mysql,service_directory,service,name,3,varchar,65535,,service_directory,,
mysql,service_directory,service,alternate_name,4,varchar,65535,,service_directory,,
mysql,service_directory,service,description,5,varchar,65535,,service_directory,,
mysql,service_directory,service,url,6,varchar,65535,,service_directory,,
mysql,service_directory,service,email,7,varchar,65535,,service_directory,,
mysql,service_directory,service,status,8,varchar,65535,,service_directory,,
mysql,service_directory,service,interpretation_services,9,varchar,65535,,service_directory,,
mysql,service_directory,service,application_process,10,varchar,65535,,service_directory,,
mysql,service_directory,service,wait_time,11,varchar,65535,,service_directory,,
mysql,service_directory,service,fees,12,varchar,65535,,service_directory,,
mysql,service_directory,service,accreditations,13,varchar,65535,,service_directory,,
mysql,service_directory,service,licenses,14,varchar,65535,,service_directory,,
mysql,service_directory,service,taxonomy_ids,15,varchar,65535,,service_directory,,
mysql,service_directory,service,deliverable_type,16,varchar,65535,,service_directory,,
mysql,service_directory,service,assured_date,17,varchar,65535,,service_directory,,
mysql,service_directory,service,attending_type,18,varchar,65535,,service_directory,,
mysql,service_directory,service,attending_access,19,varchar,65535,,service_directory,,
mysql,service_directory,service_taxonomy,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,service_taxonomy,service_id,1,varchar,1536,FOREIGN KEY,service_directory,service,id
mysql,service_directory,service_taxonomy,eligibility_id,2,varchar,65535,,service_directory,,
mysql,service_directory,service_taxonomy,taxonomy_id,3,varchar,1536,FOREIGN KEY,service_directory,taxonomy,id
mysql,service_directory,service_taxonomy,taxonomy_detail,4,varchar,65535,,service_directory,,
mysql,service_directory,service_at_location,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,service_at_location,service_id,1,varchar,1536,FOREIGN KEY,service_directory,service,id
mysql,service_directory,service_at_location,location_id,2,varchar,1536,FOREIGN KEY,service_directory,location,id
mysql,service_directory,service_at_location,description,3,varchar,65535,,service_directory,,
mysql,service_directory,location,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,location,organization_id,1,varchar,1536,FOREIGN KEY,service_directory,organization,id
mysql,service_directory,location,name,2,varchar,65535,,service_directory,,
mysql,service_directory,location,alternate_name,3,varchar,65535,,service_directory,,
mysql,service_directory,location,description,4,varchar,65535,,service_directory,,
mysql,service_directory,location,transportation,5,varchar,65535,,service_directory,,
mysql,service_directory,location,latitude,6,double,,,service_directory,,
mysql,service_directory,location,longitude,7,double,,,service_directory,,
mysql,service_directory,phone,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,phone,location_id,1,varchar,1536,FOREIGN KEY,service_directory,location,id
mysql,service_directory,phone,service_id,2,varchar,1536,FOREIGN KEY,service_directory,service,id
mysql,service_directory,phone,organization_id,3,varchar,1536,FOREIGN KEY,service_directory,organization,id
mysql,service_directory,phone,contact_id,4,varchar,1536,FOREIGN KEY,service_directory,contact,id
mysql,service_directory,phone,service_at_location_id,5,varchar,1536,FOREIGN KEY,service_directory,service_at_location,id
mysql,service_directory,phone,number,6,varchar,65535,,service_directory,,
mysql,service_directory,phone,extension,7,integer,,,service_directory,,
mysql,service_directory,phone,type,8,varchar,65535,,service_directory,,
mysql,service_directory,phone,language,9,varchar,65535,,service_directory,,
mysql,service_directory,phone,description,10,varchar,65535,,service_directory,,
mysql,service_directory,phone,department,11,varchar,65535,,service_directory,,
mysql,service_directory,contact,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,contact,organization_id,1,varchar,1536,FOREIGN KEY,service_directory,organization,id
mysql,service_directory,contact,service_id,2,varchar,1536,FOREIGN KEY,service_directory,service,id
mysql,service_directory,contact,service_at_location_id,3,varchar,1536,FOREIGN KEY,service_directory,service_at_location,id
mysql,service_directory,contact,name,4,varchar,65535,,service_directory,,
mysql,service_directory,contact,title,5,varchar,65535,,service_directory,,
mysql,service_directory,contact,department,6,varchar,65535,,service_directory,,
mysql,service_directory,contact,email,7,varchar,65535,,service_directory,,
mysql,service_directory,contact,personal_data,8,boolean,,,service_directory,,
mysql,service_directory,contact,sensitive_data,9,boolean,,,service_directory,,
mysql,service_directory,physical_address,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,physical_address,location_id,1,varchar,1536,FOREIGN KEY,service_directory,location,id
mysql,service_directory,physical_address,attention,2,varchar,65535,,service_directory,,
mysql,service_directory,physical_address,address_1,3,varchar,65535,,service_directory,,
mysql,service_directory,physical_address,address_2,4,varchar,65535,,service_directory,,
mysql,service_directory,physical_address,address_3,5,varchar,65535,,service_directory,,
mysql,service_directory,physical_address,address_4,6,varchar,65535,,service_directory,,
mysql,service_directory,physical_address,city,7,varchar,65535,,service_directory,,
mysql,service_directory,physical_address,region,8,varchar,65535,,service_directory,,
mysql,service_directory,physical_address,state_province,9,varchar,65535,,service_directory,,
mysql,service_directory,physical_address,postal_code,10,varchar,65535,,service_directory,,
mysql,service_directory,physical_address,country,11,varchar,65535,,service_directory,,
mysql,service_directory,physical_address,uprn,12,varchar,65535,,service_directory,,
mysql,service_directory,postal_address,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,postal_address,location_id,1,varchar,1536,FOREIGN KEY,service_directory,location,id
mysql,service_directory,postal_address,attention,2,varchar,65535,,service_directory,,
mysql,service_directory,postal_address,address_1,3,varchar,65535,,service_directory,,
mysql,service_directory,postal_address,address_2,4,varchar,65535,,service_directory,,
mysql,service_directory,postal_address,address_3,5,varchar,65535,,service_directory,,
mysql,service_directory,postal_address,address_4,6,varchar,65535,,service_directory,,
mysql,service_directory,postal_address,city,7,varchar,65535,,service_directory,,
mysql,service_directory,postal_address,region,8,varchar,65535,,service_directory,,
mysql,service_directory,postal_address,state_province,9,varchar,65535,,service_directory,,
mysql,service_directory,postal_address,postal_code,10,varchar,65535,,service_directory,,
mysql,service_directory,postal_address,country,11,varchar,65535,,service_directory,,
mysql,service_directory,regular_schedule,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,regular_schedule,service_id,1,varchar,1536,FOREIGN KEY,service_directory,service,id
mysql,service_directory,regular_schedule,location_id,2,varchar,1536,FOREIGN KEY,service_directory,location,id
mysql,service_directory,regular_schedule,service_at_location_id,3,varchar,1536,FOREIGN KEY,service_directory,service_at_location,id
mysql,service_directory,regular_schedule,weekday,4,integer,,,service_directory,,
mysql,service_directory,regular_schedule,opens_at,5,time,,,service_directory,,
mysql,service_directory,regular_schedule,closes_at,6,time,,,service_directory,,
mysql,service_directory,regular_schedule,valid_from,7,datetime,,,service_directory,,
mysql,service_directory,regular_schedule,valid_to,8,datetime,,,service_directory,,
mysql,service_directory,regular_schedule,dtstart,9,datetime,,,service_directory,,
mysql,service_directory,regular_schedule,freq,10,varchar,65535,,service_directory,,
mysql,service_directory,regular_schedule,interval,11,,,,service_directory,,
mysql,service_directory,regular_schedule,byday,12,varchar,65535,,service_directory,,
mysql,service_directory,regular_schedule,bymonthday,13,,,,service_directory,,
mysql,service_directory,regular_schedule,description,14,varchar,65535,,service_directory,,
mysql,service_directory,holiday_schedule,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,holiday_schedule,service_id,1,varchar,1536,FOREIGN KEY,service_directory,service,id
mysql,service_directory,holiday_schedule,location_id,2,varchar,1536,FOREIGN KEY,service_directory,location,id
mysql,service_directory,holiday_schedule,service_at_location_id,3,varchar,1536,FOREIGN KEY,service_directory,service_at_location,id
mysql,service_directory,holiday_schedule,closed,4,boolean,,,service_directory,,
mysql,service_directory,holiday_schedule,opens_at,5,time,,,service_directory,,
mysql,service_directory,holiday_schedule,closes_at,6,time,,,service_directory,,
mysql,service_directory,holiday_schedule,start_date,7,datetime,,,service_directory,,
mysql,service_directory,holiday_schedule,end_date,8,datetime,,,service_directory,,
mysql,service_directory,funding,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,funding,organization_id,1,varchar,1536,FOREIGN KEY,service_directory,organization,id
mysql,service_directory,funding,service_id,2,varchar,1536,FOREIGN KEY,service_directory,service,id
mysql,service_directory,funding,source,3,varchar,65535,,service_directory,,
mysql,service_directory,eligibility,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,eligibility,service_id,1,varchar,1536,FOREIGN KEY,service_directory,service,id
mysql,service_directory,eligibility,eligibility,2,varchar,65535,,service_directory,,
mysql,service_directory,eligibility,minimum_age,3,,,,service_directory,,
mysql,service_directory,eligibility,maximum_age,4,,,,service_directory,,
mysql,service_directory,eligibility,gender,5,varchar,65535,,service_directory,,
mysql,service_directory,service_area,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,service_area,service_id,1,varchar,1536,FOREIGN KEY,service_directory,service,id
mysql,service_directory,service_area,service_area,2,varchar,65535,,service_directory,,
mysql,service_directory,service_area,description,3,varchar,65535,,service_directory,,
mysql,service_directory,service_area,name,4,varchar,65535,,service_directory,,
mysql,service_directory,service_area,identifier,5,varchar,65535,,service_directory,,
mysql,service_directory,service_area,type,6,varchar,65535,,service_directory,,
mysql,service_directory,service_area,extent,7,varchar,65535,,service_directory,,
mysql,service_directory,service_area,uri,8,varchar,65535,,service_directory,,
mysql,service_directory,required_document,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,required_document,service_id,1,varchar,1536,FOREIGN KEY,service_directory,service,id
mysql,service_directory,required_document,document,2,varchar,65535,,service_directory,,
mysql,service_directory,payment_accepted,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,payment_accepted,service_id,1,varchar,1536,FOREIGN KEY,service_directory,service,id
mysql,service_directory,payment_accepted,payment,2,varchar,65535,,service_directory,,
mysql,service_directory,language,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,language,service_id,1,varchar,1536,FOREIGN KEY,service_directory,service,id
mysql,service_directory,language,location_id,2,varchar,1536,FOREIGN KEY,service_directory,location,id
mysql,service_directory,language,language,3,varchar,65535,,service_directory,,
mysql,service_directory,accessibility_for_disabilities,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,accessibility_for_disabilities,location_id,1,varchar,1536,FOREIGN KEY,service_directory,location,id
mysql,service_directory,accessibility_for_disabilities,accessibility,2,varchar,65535,,service_directory,,
mysql,service_directory,accessibility_for_disabilities,details,3,varchar,65535,,service_directory,,
mysql,service_directory,taxonomy,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,taxonomy,name,1,varchar,65535,,service_directory,,
mysql,service_directory,taxonomy,parent_id,2,varchar,65535,,service_directory,,
mysql,service_directory,taxonomy,parent_name,3,varchar,65535,,service_directory,,
mysql,service_directory,taxonomy,vocabulary,4,varchar,65535,,service_directory,,
mysql,service_directory,metadata,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,metadata,resource_id,1,varchar,1536,FOREIGN KEY,service_directory,location,id
mysql,service_directory,metadata,resource_id,1,varchar,1536,FOREIGN KEY,service_directory,service,id
mysql,service_directory,metadata,resource_id,1,varchar,1536,FOREIGN KEY,service_directory,organization,id
mysql,service_directory,metadata,resource_id,1,varchar,1536,FOREIGN KEY,service_directory,program,id
mysql,service_directory,metadata,resource_id,1,varchar,1536,FOREIGN KEY,service_directory,postal_address,id
mysql,service_directory,metadata,resource_id,1,varchar,1536,FOREIGN KEY,service_directory,physical_address,id
mysql,service_directory,metadata,resource_id,1,varchar,1536,FOREIGN KEY,service_directory,contact,id
mysql,service_directory,metadata,resource_id,1,varchar,1536,FOREIGN KEY,service_directory,holiday_schedule,id
mysql,service_directory,metadata,resource_id,1,varchar,1536,FOREIGN KEY,service_directory,regular_schedule,id
mysql,service_directory,metadata,resource_id,1,varchar,1536,FOREIGN KEY,service_directory,phone,id
mysql,service_directory,metadata,last_action_date,2,datetime,,,service_directory,,
mysql,service_directory,metadata,last_action_type,3,varchar,65535,,service_directory,,
mysql,service_directory,metadata,field_name,4,varchar,65535,,service_directory,,
mysql,service_directory,metadata,previous_value,5,varchar,65535,,service_directory,,
mysql,service_directory,metadata,replacement_value,6,varchar,65535,,service_directory,,
mysql,service_directory,metadata,updated_by,7,varchar,65535,,service_directory,,
mysql,service_directory,meta_table_description,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,meta_table_description,name,1,varchar,65535,,service_directory,,
mysql,service_directory,meta_table_description,language,2,varchar,65535,,service_directory,,
mysql,service_directory,meta_table_description,character_set,3,varchar,65535,,service_directory,,
mysql,service_directory,cost_option,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,cost_option,service_id,1,varchar,1536,FOREIGN KEY,service_directory,service,id
mysql,service_directory,cost_option,valid_from,2,datetime,,,service_directory,,
mysql,service_directory,cost_option,valid_to,3,datetime,,,service_directory,,
mysql,service_directory,cost_option,option,4,varchar,65535,,service_directory,,
mysql,service_directory,cost_option,amount,5,,,,service_directory,,
mysql,service_directory,cost_option,amount_description,6,varchar,65535,,service_directory,,
mysql,service_directory,review,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,review,service_id,1,varchar,1536,FOREIGN KEY,service_directory,service,id
mysql,service_directory,review,reviewer_organization_id,2,varchar,1536,FOREIGN KEY,service_directory,organization,id
mysql,service_directory,review,title,3,varchar,65535,,service_directory,,
mysql,service_directory,review,description,4,varchar,65535,,service_directory,,
mysql,service_directory,review,date,5,datetime,,,service_directory,,
mysql,service_directory,review,score,6,varchar,65535,,service_directory,,
mysql,service_directory,review,url,7,varchar,65535,,service_directory,,
mysql,service_directory,review,widget,8,varchar,65535,,service_directory,,
mysql,service_directory,link_taxonomy,id,0,varchar,1536,PRIMARY KEY,service_directory,,
mysql,service_directory,link_taxonomy,link_type,1,varchar,65535,,service_directory,,
mysql,service_directory,link_taxonomy,eligibility_id,2,varchar,1536,FOREIGN KEY,service_directory,eligibility,id
mysql,service_directory,link_taxonomy,service_area_id,3,varchar,1536,FOREIGN KEY,service_directory,service_area,id
mysql,service_directory,link_taxonomy,cost_option_id,4,varchar,1536,FOREIGN KEY,service_directory,cost_option,id
mysql,service_directory,link_taxonomy,organization_id,5,varchar,1536,FOREIGN KEY,service_directory,organization,id
mysql,service_directory,link_taxonomy,link_id,6,varchar,65535,,service_directory,,
mysql,service_directory,link_taxonomy,taxonomy_id,7,varchar,1536,FOREIGN KEY,service_directory,taxonomy,id
